MatchIdx,Date,League,HomeTeam,AwayTeam,BetType,Odds,FairOdds,Stake,Result,Win,Profit
1,2023-10-01,0,Freiburg,Augsburg,Draw,4.0,3.701279821887841,1,0,0,-1.0
2,2023-12-01,0,Darmstadt,FC Koln,Draw,3.4,3.346499504471264,1,2,0,-1.0
3,2024-02-02,0,Heidenheim,Dortmund,Draw,4.5,3.9523652677681347,1,1,1,3.5
5,2024-03-02,0,Darmstadt,Augsburg,Draw,3.3,2.944515694228975,1,2,0,-1.0
7,2024-03-02,0,Mainz,M'gladbach,Draw,3.75,3.391984871626938,1,1,1,2.75
10,2023-09-02,0,Augsburg,Bochum,Draw,3.75,3.1560548303173546,1,1,1,2.75
12,2023-09-02,0,Leverkusen,Darmstadt,Draw,7.0,6.282196547285303,1,0,0,-1.0
14,2023-09-02,0,Werder Bremen,Mainz,Draw,3.5,2.9877866274121185,1,0,0,-1.0
16,2023-12-02,0,Bochum,Wolfsburg,Draw,3.6,3.1960877219867934,1,0,0,-1.0
17,2023-12-02,0,M'gladbach,Hoffenheim,Draw,4.0,3.5314415364279625,1,0,0,-1.0
21,2024-02-03,0,Bochum,Augsburg,Draw,3.4,3.269524308172064,1,1,1,2.4
22,2024-02-03,0,Darmstadt,Leverkusen,Draw,6.5,3.9963919897775413,1,2,0,-1.0
24,2024-02-03,0,Mainz,Werder Bremen,Draw,3.5,3.0890570774179698,1,2,0,-1.0
26,2024-03-03,0,FC Koln,Leverkusen,Draw,4.75,4.25083933633418,1,2,0,-1.0
27,2024-03-03,0,Hoffenheim,Werder Bremen,Draw,4.0,3.795243725612072,1,0,0,-1.0
31,2023-11-03,0,Darmstadt,Bochum,Draw,3.75,2.637251695275285,1,2,0,-1.0
32,2023-12-03,0,Mainz,Freiburg,Draw,3.4,2.9507749657908233,1,2,0,-1.0
34,2023-12-03,0,Augsburg,Ein Frankfurt,Draw,3.6,3.500277084042838,1,0,0,-1.0
37,2024-05-04,0,Dortmund,Augsburg,Draw,4.33,4.315517682203136,1,0,0,-1.0
39,2024-05-04,0,Werder Bremen,M'gladbach,Draw,3.75,3.3354579188434803,1,1,1,2.75
40,2024-05-04,0,Wolfsburg,Darmstadt,Draw,5.0,4.65781303676726,1,0,0,-1.0
41,2024-05-04,0,FC Koln,Freiburg,Draw,3.75,3.404370728165761,1,1,1,2.75
43,2023-11-04,0,Freiburg,M'gladbach,Draw,3.8,3.208373368710558,1,1,1,2.8
44,2023-11-04,0,Hoffenheim,Leverkusen,Draw,4.5,4.0959237782840905,1,2,0,-1.0
49,2024-05-05,0,Union Berlin,Bochum,Draw,3.5,3.1307937237041847,1,2,0,-1.0
51,2024-05-05,0,Heidenheim,Mainz,Draw,3.5,2.969173819771458,1,1,1,2.5
56,2024-04-06,0,Heidenheim,Bayern Munich,Draw,6.0,5.156709854209278,1,0,0,-1.0
57,2024-04-06,0,Mainz,Darmstadt,Draw,5.0,3.5512756536476204,1,0,0,-1.0
60,2023-10-06,0,M'gladbach,Mainz,Draw,3.75,3.5724662380998837,1,1,1,2.75
61,2024-02-07,0,Mainz,Union Berlin,Draw,3.3,3.2773770143273824,1,1,1,2.3
62,2024-04-07,0,Hoffenheim,Augsburg,Draw,4.0,3.805059220196363,1,0,0,-1.0
63,2024-04-07,0,Wolfsburg,M'gladbach,Draw,4.0,3.556707304240677,1,2,0,-1.0
64,2023-10-07,0,Augsburg,Darmstadt,Draw,3.75,2.4537198278559162,1,2,0,-1.0
65,2023-10-07,0,Dortmund,Union Berlin,Draw,4.33,3.666520838408861,1,0,0,-1.0
68,2023-10-07,0,Werder Bremen,Hoffenheim,Draw,3.75,3.5478360869759378,1,2,0,-1.0
72,2023-10-08,0,Ein Frankfurt,Heidenheim,Draw,4.0,3.6823871396464742,1,0,0,-1.0
74,2024-02-09,0,Dortmund,Freiburg,Draw,4.75,4.319531303496605,1,0,0,-1.0
75,2024-03-09,0,Augsburg,Heidenheim,Draw,4.2,3.2234426498081885,1,0,0,-1.0
77,2024-03-09,0,M'gladbach,FC Koln,Draw,4.0,3.563514106434028,1,1,1,3.0
79,2024-03-09,0,Werder Bremen,Dortmund,Draw,4.33,3.8963347323258164,1,2,0,-1.0
81,2023-12-09,0,Heidenheim,Darmstadt,Draw,3.5,2.9009197097582975,1,0,0,-1.0
82,2023-12-09,0,Union Berlin,M'gladbach,Draw,3.5,3.1741483253729585,1,0,0,-1.0
83,2023-12-09,0,Werder Bremen,Augsburg,Draw,3.6,3.0131219449016955,1,0,0,-1.0
84,2023-12-09,0,Wolfsburg,Freiburg,Draw,3.5,2.9447887814589526,1,2,0,-1.0
86,2024-02-10,0,Augsburg,RB Leipzig,Draw,4.2,3.824318585751693,1,1,1,3.2
88,2024-02-10,0,M'gladbach,Darmstadt,Draw,4.5,3.4198031710723384,1,1,1,3.5
89,2024-02-10,0,Union Berlin,Wolfsburg,Draw,3.4,3.3924253169510887,1,0,0,-1.0
92,2024-03-10,0,Bochum,Freiburg,Draw,3.75,2.9889589613522145,1,2,0,-1.0
96,2023-11-10,0,M'gladbach,Wolfsburg,Draw,3.8,3.17750485648809,1,0,0,-1.0
98,2023-12-10,0,FC Koln,Mainz,Draw,3.5,3.418155245737808,1,1,1,2.5
102,2024-05-11,0,Freiburg,Heidenheim,Draw,4.0,3.5200286170230974,1,1,1,3.0
104,2024-05-11,0,RB Leipzig,Werder Bremen,Draw,6.5,6.279872232970198,1,1,1,5.5
105,2024-05-11,0,Mainz,Dortmund,Draw,3.6,3.2748357014142093,1,0,0,-1.0
106,2023-11-11,0,Augsburg,Hoffenheim,Draw,3.6,3.386466930215689,1,1,1,2.6
108,2023-11-11,0,Darmstadt,Mainz,Draw,3.5,2.7186441180905616,1,1,1,2.5
110,2023-11-11,0,Bochum,FC Koln,Draw,3.4,3.260764465830423,1,1,1,2.4
112,2024-04-12,0,Augsburg,Union Berlin,Draw,3.4,3.3843539037878076,1,0,0,-1.0
113,2024-05-12,0,Darmstadt,Hoffenheim,Draw,4.5,3.209128149921664,1,2,0,-1.0
114,2024-05-12,0,Bayern Munich,Wolfsburg,Draw,6.0,5.4812373023371155,1,0,0,-1.0
118,2023-11-12,0,RB Leipzig,Freiburg,Draw,5.0,4.75039526648214,1,0,0,-1.0
120,2024-01-13,0,FC Koln,Heidenheim,Draw,3.6,3.29642995103776,1,1,1,2.6
121,2024-01-13,0,Freiburg,Union Berlin,Draw,3.6,3.0260399079513833,1,1,1,2.6
122,2024-01-13,0,Mainz,Wolfsburg,Draw,3.4,2.7156602690584353,1,1,1,2.4
124,2024-01-13,0,Darmstadt,Dortmund,Draw,4.5,3.384495475758011,1,2,0,-1.0
126,2024-04-13,0,Bochum,Heidenheim,Draw,3.75,3.0708617672770915,1,1,1,2.75
127,2024-04-13,0,Mainz,Hoffenheim,Draw,4.0,3.523517342118198,1,0,0,-1.0
128,2024-04-13,0,M'gladbach,Dortmund,Draw,4.0,3.9540270114774816,1,2,0,-1.0
131,2024-01-14,0,Bochum,Werder Bremen,Draw,3.6,3.167870129613476,1,1,1,2.6
133,2024-04-14,0,Darmstadt,Freiburg,Draw,3.8,2.7728332974211654,1,2,0,-1.0
135,2024-03-15,0,FC Koln,RB Leipzig,Draw,4.75,4.620952295411363,1,2,0,-1.0
137,2023-12-15,0,M'gladbach,Werder Bremen,Draw,4.0,3.738277035642399,1,1,1,3.0
138,2024-02-16,0,FC Koln,Werder Bremen,Draw,3.4,3.0039290245432757,1,2,0,-1.0
141,2024-03-16,0,Mainz,Bochum,Draw,3.8,3.649026066184076,1,0,0,-1.0
142,2024-03-16,0,Union Berlin,Werder Bremen,Draw,3.4,3.3429366918213708,1,0,0,-1.0
143,2024-03-16,0,Wolfsburg,Augsburg,Draw,3.5,2.804179413382058,1,2,0,-1.0
145,2023-09-16,0,FC Koln,Hoffenheim,Draw,3.6,3.0454559839103816,1,2,0,-1.0
146,2023-09-16,0,Freiburg,Dortmund,Draw,3.8,3.5520807626016464,1,2,0,-1.0
149,2023-09-16,0,Wolfsburg,Union Berlin,Draw,3.4,2.7428737450446246,1,0,0,-1.0
150,2023-09-16,0,Bochum,Ein Frankfurt,Draw,3.6,3.057283378352814,1,1,1,2.6
151,2023-12-16,0,Augsburg,Dortmund,Draw,4.2,3.542069229348473,1,1,1,3.2
152,2023-12-16,0,Bochum,Union Berlin,Draw,3.4,2.8051223403923364,1,0,0,-1.0
153,2023-12-16,0,Darmstadt,Wolfsburg,Draw,3.6,2.441271125567101,1,2,0,-1.0
156,2024-02-17,0,Darmstadt,Stuttgart,Draw,4.75,4.447430505801071,1,2,0,-1.0
158,2024-02-17,0,Hoffenheim,Union Berlin,Draw,3.6,3.051185101965737,1,2,0,-1.0
160,2024-02-17,0,Wolfsburg,Dortmund,Draw,3.8,3.4337794708663605,1,1,1,2.8
164,2023-09-17,0,Heidenheim,Werder Bremen,Draw,4.0,3.2446208484492423,1,0,0,-1.0
165,2023-09-17,0,Darmstadt,M'gladbach,Draw,3.5,2.7619558185307005,1,1,1,2.5
166,2023-12-17,0,Freiburg,FC Koln,Draw,3.8,2.976044545667605,1,0,0,-1.0
169,2024-02-18,0,Freiburg,Ein Frankfurt,Draw,3.4,2.9837610606374305,1,1,1,2.4
173,2024-05-18,0,Heidenheim,FC Koln,Draw,4.0,2.9814843072129604,1,0,0,-1.0
174,2024-05-18,0,Hoffenheim,Bayern Munich,Draw,4.5,4.282656521248288,1,0,0,-1.0
177,2024-05-18,0,Union Berlin,Freiburg,Draw,3.4,3.286917958131879,1,0,0,-1.0
178,2024-05-18,0,Werder Bremen,Bochum,Draw,3.6,3.266564607950906,1,0,0,-1.0
180,2023-08-18,0,Werder Bremen,Bayern Munich,Draw,6.5,4.582776623887633,1,2,0,-1.0
181,2024-04-19,0,Ein Frankfurt,Augsburg,Draw,3.75,2.8581564494912333,1,0,0,-1.0
182,2023-08-19,0,Augsburg,M'gladbach,Draw,3.6,2.9984383498828517,1,1,1,2.6
183,2023-08-19,0,Hoffenheim,Freiburg,Draw,3.6,3.1951067538601663,1,2,0,-1.0
185,2023-08-19,0,Stuttgart,Bochum,Draw,4.33,4.217801264604709,1,0,0,-1.0
186,2023-08-19,0,Wolfsburg,Heidenheim,Draw,4.2,4.1104407314967775,1,0,0,-1.0
187,2023-08-19,0,Dortmund,FC Koln,Draw,5.0,4.806761921573624,1,0,0,-1.0
190,2023-12-19,0,Hoffenheim,Darmstadt,Draw,5.0,3.6296344700620833,1,1,1,4.0
192,2024-01-20,0,Darmstadt,Ein Frankfurt,Draw,3.75,2.8701793335386374,1,1,1,2.75
193,2024-01-20,0,FC Koln,Dortmund,Draw,4.0,3.5928625806279277,1,2,0,-1.0
194,2024-01-20,0,Freiburg,Hoffenheim,Draw,3.8,3.5871005151215725,1,0,0,-1.0
197,2024-04-20,0,FC Koln,Darmstadt,Draw,4.75,2.938739027791724,1,2,0,-1.0
198,2024-04-20,0,Heidenheim,RB Leipzig,Draw,5.25,4.4101747507656,1,2,0,-1.0
199,2024-04-20,0,Hoffenheim,M'gladbach,Draw,4.0,3.0953868654097056,1,0,0,-1.0
200,2024-04-20,0,Wolfsburg,Bochum,Draw,4.0,3.7603009715150106,1,0,0,-1.0
201,2024-04-20,0,Union Berlin,Bayern Munich,Draw,4.5,4.345897850676567,1,2,0,-1.0
203,2023-08-20,0,Ein Frankfurt,Darmstadt,Draw,5.25,4.38044601533113,1,0,0,-1.0
205,2023-12-20,0,Union Berlin,FC Koln,Draw,3.6,2.7787952744138975,1,0,0,-1.0
206,2023-12-20,0,Ein Frankfurt,M'gladbach,Draw,4.0,3.3218986128536274,1,0,0,-1.0
210,2023-12-20,0,Wolfsburg,Bayern Munich,Draw,5.75,5.725020646817324,1,2,0,-1.0
212,2024-01-21,0,M'gladbach,Augsburg,Draw,3.8,2.775428330002292,1,2,0,-1.0
215,2024-04-21,0,Freiburg,Mainz,Draw,3.5,3.4788596706927417,1,1,1,2.5
216,2023-10-21,0,Darmstadt,RB Leipzig,Draw,4.75,3.974030462136419,1,2,0,-1.0
217,2023-10-21,0,Freiburg,Bochum,Draw,3.75,3.2477632976139277,1,0,0,-1.0
221,2023-10-21,0,Mainz,Bayern Munich,Draw,6.0,5.063723401004819,1,2,0,-1.0
223,2023-10-22,0,FC Koln,M'gladbach,Draw,3.6,2.504278935470902,1,0,0,-1.0
224,2023-10-22,0,Heidenheim,Augsburg,Draw,3.5,3.242694307899236,1,2,0,-1.0
226,2023-09-23,0,Augsburg,Mainz,Draw,3.5,3.1626513865223003,1,0,0,-1.0
229,2023-09-23,0,M'gladbach,RB Leipzig,Draw,4.75,3.4398369361022403,1,2,0,-1.0
231,2023-09-23,0,Werder Bremen,FC Koln,Draw,3.6,2.930624052795551,1,0,0,-1.0
233,2024-02-24,0,M'gladbach,Bochum,Draw,3.8,2.4436868426863287,1,0,0,-1.0
235,2024-02-24,0,Union Berlin,Heidenheim,Draw,3.5,3.275762088291342,1,1,1,2.5
236,2024-02-24,0,Werder Bremen,Darmstadt,Draw,4.2,3.6683952701683307,1,1,1,3.2
240,2023-11-24,0,FC Koln,Bayern Munich,Draw,7.0,5.861775340853653,1,2,0,-1.0
242,2024-02-25,0,Dortmund,Hoffenheim,Draw,5.0,4.86204013748078,1,2,0,-1.0
245,2023-11-25,0,Dortmund,M'gladbach,Draw,5.5,4.518498815557452,1,0,0,-1.0
246,2023-11-25,0,Freiburg,Darmstadt,Draw,4.33,3.966001620721136,1,1,1,3.33
252,2024-04-26,0,Bochum,Hoffenheim,Draw,4.0,2.869896365169751,1,0,0,-1.0
253,2023-08-26,0,Bochum,Dortmund,Draw,5.0,4.0111394502153015,1,1,1,4.0
254,2023-08-26,0,Darmstadt,Union Berlin,Draw,3.3,3.1915306477057976,1,2,0,-1.0
255,2023-08-26,0,FC Koln,Wolfsburg,Draw,3.4,3.3870298352607673,1,2,0,-1.0
257,2023-08-26,0,Heidenheim,Hoffenheim,Draw,3.6,3.2175678984337925,1,2,0,-1.0
259,2023-11-26,0,Heidenheim,Bochum,Draw,3.6,2.4439908214412425,1,1,1,2.6
260,2023-11-26,0,Hoffenheim,Mainz,Draw,3.8,3.3944658403263794,1,1,1,2.8
262,2024-01-27,0,Hoffenheim,Heidenheim,Draw,4.5,3.578002725007898,1,1,1,3.5
265,2024-01-27,0,Wolfsburg,FC Koln,Draw,3.75,3.5375059835184737,1,1,1,2.75
270,2024-04-27,0,RB Leipzig,Dortmund,Draw,4.33,4.30736366130201,1,0,0,-1.0
272,2023-08-27,0,Mainz,Ein Frankfurt,Draw,3.5,3.310771258206259,1,1,1,2.5
274,2023-10-27,0,Bochum,Mainz,Draw,3.3,2.7160911158869423,1,1,1,2.3
275,2024-01-28,0,Union Berlin,Darmstadt,Draw,3.8,3.4470059446416155,1,0,0,-1.0
276,2024-01-28,0,Dortmund,Bochum,Draw,5.5,4.2060578607793815,1,0,0,-1.0
277,2024-04-28,0,M'gladbach,Union Berlin,Draw,3.5,3.4868113065422643,1,1,1,2.5
278,2024-04-28,0,Mainz,FC Koln,Draw,4.33,3.9464542895553225,1,1,1,3.33
279,2024-04-28,0,Darmstadt,Heidenheim,Draw,3.75,2.6810760292447555,1,2,0,-1.0
282,2023-10-28,0,M'gladbach,Heidenheim,Draw,4.0,3.3766483616550573,1,0,0,-1.0
286,2023-09-29,0,Hoffenheim,Dortmund,Draw,4.0,3.7237083963650974,1,2,0,-1.0
291,2024-03-30,0,M'gladbach,Freiburg,Draw,3.6,3.2665395669072725,1,2,0,-1.0
295,2023-09-30,0,Bochum,M'gladbach,Draw,3.75,2.9244350071995173,1,2,0,-1.0
296,2023-09-30,0,FC Koln,Stuttgart,Draw,3.5,3.1346031888346912,1,2,0,-1.0
297,2023-09-30,0,Heidenheim,Union Berlin,Draw,3.6,3.5943489507265363,1,0,0,-1.0
301,2024-03-31,0,Augsburg,FC Koln,Draw,4.0,2.9802219796999028,1,1,1,3.0
303,2024-03-31,0,Bochum,Darmstadt,Draw,4.0,3.0497122612208782,1,1,1,3.0
305,2024-02-01,1,West Ham,Bournemouth,Draw,3.75,3.0661186855888087,1,1,1,2.75
306,2024-02-01,1,Wolves,Man United,Draw,3.6,3.597771502411532,1,2,0,-1.0
307,2023-10-01,1,Nott'm Forest,Brentford,Draw,3.1,2.8948707571770833,1,1,1,2.1
309,2024-03-02,1,Brentford,Chelsea,Draw,3.75,3.4290420593810995,1,1,1,2.75
310,2024-03-02,1,Everton,West Ham,Draw,3.6,3.476777230933182,1,2,0,-1.0
312,2024-03-02,1,Newcastle,Wolves,Draw,4.0,3.520870920115375,1,0,0,-1.0
313,2024-03-02,1,Nott'm Forest,Liverpool,Draw,4.33,3.5673218625481193,1,2,0,-1.0
315,2024-03-02,1,Luton,Aston Villa,Draw,4.2,2.8645735330470457,1,2,0,-1.0
317,2024-04-02,1,Nott'm Forest,Fulham,Draw,3.4,2.964554095651907,1,0,0,-1.0
318,2024-04-02,1,Bournemouth,Crystal Palace,Draw,3.8,3.6496677176751757,1,0,0,-1.0
319,2024-04-02,1,Burnley,Wolves,Draw,3.6,3.0081464526992887,1,1,1,2.6
322,2023-09-02,1,Sheffield United,Everton,Draw,3.25,3.034228058330505,1,1,1,2.25
324,2023-09-02,1,Burnley,Tottenham,Draw,4.0,3.7083369246899363,1,2,0,-1.0
328,2023-10-02,1,Fulham,Chelsea,Draw,3.5,3.124244985985957,1,2,0,-1.0
331,2023-12-02,1,Burnley,Sheffield United,Draw,3.6,3.356825967223958,1,0,0,-1.0
332,2023-12-02,1,Nott'm Forest,Everton,Draw,3.25,2.886893836186235,1,2,0,-1.0
335,2024-02-03,1,Brighton,Crystal Palace,Draw,4.0,3.812701640047859,1,0,0,-1.0
337,2024-02-03,1,Newcastle,Luton,Draw,4.75,4.284256436926451,1,1,1,3.75
338,2024-02-03,1,Sheffield United,Aston Villa,Draw,4.2,2.7981172648846684,1,2,0,-1.0
342,2024-04-03,1,Brentford,Brighton,Draw,3.8,3.6208788027778724,1,1,1,2.8
344,2024-05-03,1,Luton,Everton,Draw,3.6,3.086722689297613,1,1,1,2.6
345,2023-09-03,1,Crystal Palace,Wolves,Draw,3.3,3.2842185286635788,1,0,0,-1.0
346,2023-09-03,1,Liverpool,Aston Villa,Draw,4.5,3.997061823553629,1,0,0,-1.0
348,2023-10-03,1,Luton,Burnley,Draw,3.0,2.9791084159148253,1,2,0,-1.0
349,2023-12-03,1,Bournemouth,Aston Villa,Draw,4.0,3.299460188226338,1,1,1,3.0
350,2023-12-03,1,Chelsea,Brighton,Draw,4.2,3.6265485344782085,1,0,0,-1.0
354,2024-02-04,1,Bournemouth,Nott'm Forest,Draw,4.2,3.6475953663139644,1,1,1,3.2
360,2024-04-04,1,Chelsea,Man United,Draw,4.0,3.8109077847350896,1,0,0,-1.0
362,2024-05-04,1,Brentford,Fulham,Draw,3.8,3.4058712728934126,1,1,1,2.8
363,2024-05-04,1,Burnley,Newcastle,Draw,4.0,3.6409732797164502,1,2,0,-1.0
364,2024-05-04,1,Sheffield United,Nott'm Forest,Draw,4.2,2.9479722302880256,1,2,0,-1.0
366,2023-11-04,1,Fulham,Man United,Draw,3.6,2.948941317174466,1,2,0,-1.0
368,2023-11-04,1,Burnley,Crystal Palace,Draw,3.25,3.1146905985898834,1,2,0,-1.0
369,2023-11-04,1,Everton,Brighton,Draw,3.6,3.4393831945881086,1,1,1,2.6
371,2023-11-04,1,Sheffield United,Wolves,Draw,3.5,2.387054984540349,1,0,0,-1.0
374,2024-05-05,1,Brighton,Aston Villa,Draw,3.75,3.3769524367099564,1,0,0,-1.0
375,2024-05-05,1,Chelsea,West Ham,Draw,4.5,4.146531408343996,1,0,0,-1.0
376,2024-05-05,1,Liverpool,Tottenham,Draw,5.75,5.347278561685976,1,0,0,-1.0
377,2023-11-05,1,Nott'm Forest,Aston Villa,Draw,3.75,3.5623585315915753,1,0,0,-1.0
378,2023-11-05,1,Luton,Liverpool,Draw,6.5,6.361902749764694,1,1,1,5.5
379,2023-12-05,1,Wolves,Burnley,Draw,3.6,3.327718201416026,1,0,0,-1.0
382,2024-04-06,1,Aston Villa,Brentford,Draw,4.0,3.5496548938771935,1,1,1,3.0
383,2024-04-06,1,Everton,Burnley,Draw,4.0,3.5719154086987115,1,0,0,-1.0
384,2024-04-06,1,Fulham,Newcastle,Draw,3.8,3.3686858034901084,1,2,0,-1.0
385,2024-04-06,1,Luton,Bournemouth,Draw,3.8,2.8510096324902663,1,0,0,-1.0
386,2024-04-06,1,Wolves,West Ham,Draw,3.6,3.0164706419982688,1,2,0,-1.0
388,2024-05-06,1,Crystal Palace,Man United,Draw,3.75,3.2547747380108474,1,0,0,-1.0
390,2023-12-06,1,Brighton,Brentford,Draw,3.8,3.6425722991203635,1,0,0,-1.0
391,2023-12-06,1,Crystal Palace,Bournemouth,Draw,3.5,3.1470533594432286,1,2,0,-1.0
393,2023-12-06,1,Sheffield United,Liverpool,Draw,7.5,5.330765483502198,1,2,0,-1.0
396,2024-04-07,1,Man United,Liverpool,Draw,4.5,4.138785009445439,1,1,1,3.5
397,2024-04-07,1,Sheffield United,Chelsea,Draw,5.25,3.962662030423411,1,1,1,4.25
398,2024-04-07,1,Tottenham,Nott'm Forest,Draw,5.5,4.283677528741497,1,0,0,-1.0
399,2023-10-07,1,Luton,Tottenham,Draw,4.75,3.8192427820109836,1,2,0,-1.0
400,2023-10-07,1,Burnley,Chelsea,Draw,3.8,3.669527902812981,1,2,0,-1.0
401,2023-10-07,1,Everton,Bournemouth,Draw,3.6,3.2756305857330794,1,0,0,-1.0
403,2023-10-07,1,Man United,Brentford,Draw,4.2,3.7228341381373466,1,0,0,-1.0
406,2023-12-07,1,Tottenham,West Ham,Draw,4.2,3.352357015757047,1,2,0,-1.0
407,2023-10-08,1,Brighton,Liverpool,Draw,3.8,3.752141441115308,1,1,1,2.8
408,2023-10-08,1,West Ham,Newcastle,Draw,3.75,3.4864322470975355,1,1,1,2.75
409,2023-10-08,1,Wolves,Aston Villa,Draw,3.4,2.8941123540120803,1,1,1,2.4
412,2024-03-09,1,Bournemouth,Sheffield United,Draw,5.25,3.7703609728343896,1,1,1,4.25
413,2024-03-09,1,Crystal Palace,Luton,Draw,3.8,3.783421220535418,1,1,1,2.8
417,2023-12-09,1,Brighton,Burnley,Draw,4.75,3.503354199929857,1,1,1,3.75
418,2023-12-09,1,Man United,Bournemouth,Draw,4.33,3.620181316868639,1,2,0,-1.0
419,2023-12-09,1,Sheffield United,Brentford,Draw,3.8,2.9646214762657808,1,0,0,-1.0
420,2023-12-09,1,Wolves,Nott'm Forest,Draw,3.6,3.4204650376151204,1,1,1,2.6
423,2024-02-10,1,Fulham,Bournemouth,Draw,3.5,3.400366053916612,1,0,0,-1.0
425,2024-02-10,1,Luton,Sheffield United,Draw,3.75,3.7059839637691057,1,2,0,-1.0
426,2024-02-10,1,Tottenham,Brighton,Draw,4.2,3.422739529579221,1,0,0,-1.0
427,2024-02-10,1,Wolves,Brentford,Draw,3.6,3.1909425275074628,1,2,0,-1.0
428,2024-02-10,1,Nott'm Forest,Newcastle,Draw,3.75,3.6038985340469702,1,2,0,-1.0
429,2024-03-10,1,Aston Villa,Tottenham,Draw,4.0,3.4159143325651398,1,2,0,-1.0
430,2024-03-10,1,Brighton,Nott'm Forest,Draw,4.0,3.268891098067618,1,0,0,-1.0
431,2024-03-10,1,West Ham,Burnley,Draw,4.0,2.9193596679383287,1,1,1,3.0
437,2024-02-11,1,West Ham,Arsenal,Draw,4.33,3.7080021110922963,1,2,0,-1.0
438,2024-02-11,1,Aston Villa,Man United,Draw,3.75,3.1513194637513284,1,2,0,-1.0
441,2024-05-11,1,Bournemouth,Brentford,Draw,4.0,3.3454918307063766,1,2,0,-1.0
